,furnishing,parking,bath,price,size,loc,sqft
8605,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8607,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8612,Furnished,1,2,45000000,3,Juhu Mumbai,720
8616,Unfurnished,1,2,7900000,1,Juhu Mumbai,383
8617,Unfurnished,1,2,13000000,2,Juhu Mumbai,534
8618,Semi-Furnished,1,3,45000000,3,Juhu Mumbai,1000
8620,Unfurnished,2,3,67500000,3,Juhu Mumbai,1241
8621,Unfurnished,1,4,67500000,3,Juhu Mumbai,1281
8622,Furnished,1,2,10500000,2,Juhu Mumbai,526
8624,Semi-Furnished,1,3,70000000,3,Juhu Mumbai,1137
8626,Unfurnished,2,3,50000000,3,Juhu Mumbai,1123
8628,Semi-Furnished,1,3,68000000,3,Juhu Mumbai,1216
8631,Unfurnished,1,1,16000000,1,Juhu Mumbai,400
8635,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8637,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8642,Furnished,1,2,45000000,3,Juhu Mumbai,720
8646,Unfurnished,1,2,7900000,1,Juhu Mumbai,383
8647,Unfurnished,1,2,13000000,2,Juhu Mumbai,534
8648,Semi-Furnished,1,3,45000000,3,Juhu Mumbai,1000
8650,Unfurnished,2,3,67500000,3,Juhu Mumbai,1241
8651,Unfurnished,1,4,67500000,3,Juhu Mumbai,1281
8652,Furnished,1,2,10500000,2,Juhu Mumbai,526
8654,Semi-Furnished,1,3,70000000,3,Juhu Mumbai,1137
8656,Unfurnished,2,3,50000000,3,Juhu Mumbai,1123
8658,Semi-Furnished,1,3,68000000,3,Juhu Mumbai,1216
8661,Unfurnished,1,1,16000000,1,Juhu Mumbai,400
8665,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8667,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8672,Furnished,1,2,45000000,3,Juhu Mumbai,720
8676,Unfurnished,1,2,7900000,1,Juhu Mumbai,383
8677,Unfurnished,1,2,13000000,2,Juhu Mumbai,534
8678,Semi-Furnished,1,3,45000000,3,Juhu Mumbai,1000
8680,Unfurnished,2,3,67500000,3,Juhu Mumbai,1241
8681,Unfurnished,1,4,67500000,3,Juhu Mumbai,1281
8682,Furnished,1,2,10500000,2,Juhu Mumbai,526
8684,Semi-Furnished,1,3,70000000,3,Juhu Mumbai,1137
8686,Unfurnished,2,3,50000000,3,Juhu Mumbai,1123
8688,Semi-Furnished,1,3,68000000,3,Juhu Mumbai,1216
8691,Unfurnished,1,1,16000000,1,Juhu Mumbai,400
8695,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8697,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8702,Furnished,1,2,45000000,3,Juhu Mumbai,720
8706,Unfurnished,1,2,7900000,1,Juhu Mumbai,383
8707,Unfurnished,1,2,13000000,2,Juhu Mumbai,534
8708,Semi-Furnished,1,3,45000000,3,Juhu Mumbai,1000
8710,Unfurnished,2,3,67500000,3,Juhu Mumbai,1241
8711,Unfurnished,1,4,67500000,3,Juhu Mumbai,1281
8712,Furnished,1,2,10500000,2,Juhu Mumbai,526
8714,Semi-Furnished,1,3,70000000,3,Juhu Mumbai,1137
8716,Unfurnished,2,3,50000000,3,Juhu Mumbai,1123
8718,Semi-Furnished,1,3,68000000,3,Juhu Mumbai,1216
8721,Unfurnished,1,1,16000000,1,Juhu Mumbai,400
8725,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8727,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8732,Furnished,1,2,45000000,3,Juhu Mumbai,720
8736,Unfurnished,1,2,7900000,1,Juhu Mumbai,383
8737,Unfurnished,1,2,13000000,2,Juhu Mumbai,534
8738,Semi-Furnished,1,3,45000000,3,Juhu Mumbai,1000
8740,Unfurnished,2,3,67500000,3,Juhu Mumbai,1241
8741,Unfurnished,1,4,67500000,3,Juhu Mumbai,1281
8742,Furnished,1,2,10500000,2,Juhu Mumbai,526
8744,Semi-Furnished,1,3,70000000,3,Juhu Mumbai,1137
8746,Unfurnished,2,3,50000000,3,Juhu Mumbai,1123
8748,Semi-Furnished,1,3,68000000,3,Juhu Mumbai,1216
8751,Unfurnished,1,1,16000000,1,Juhu Mumbai,400
8755,Unfurnished,1,3,34000000,3,Juhu Mumbai,1000
8757,Semi-Furnished,1,3,50000000,3,Juhu Mumbai,720
8759,Semi-Furnished,1,1,8400000,1,Malad Mumbai,720
8760,Furnished,1,2,10400000,1,Malad Mumbai,400
8761,Semi-Furnished,1,2,7000000,2,Malad Mumbai,600
8763,Semi-Furnished,1,2,5900000,1,Malad Mumbai,720
8764,Furnished,1,2,16000000,2,Malad Mumbai,700
8765,Semi-Furnished,1,2,16500000,2,Malad Mumbai,690
8766,Unfurnished,1,1,3950000,1,Malad Mumbai,720
8767,Unfurnished,1,2,11500000,2,Malad Mumbai,720
8768,Unfurnished,1,2,9000000,2,Malad Mumbai,570
8769,Unfurnished,1,2,14500000,2,Malad Mumbai,569
8770,Semi-Furnished,2,2,12800000,1,Malad Mumbai,460
8771,Unfurnished,1,1,4200000,1,Malad Mumbai,720
8772,Semi-Furnished,1,2,17000000,3,Malad Mumbai,625
8773,Unfurnished,1,2,9500000,1,Malad Mumbai,500
8774,Semi-Furnished,1,1,9500000,1,Malad Mumbai,450
8775,Semi-Furnished,1,3,28500000,3,Malad Mumbai,953
8776,Semi-Furnished,1,2,12000000,2,Malad Mumbai,720
8777,Furnished,1,3,24500000,3,Malad Mumbai,1060
8778,Semi-Furnished,1,3,35000000,3,Malad Mumbai,1150
8780,Semi-Furnished,1,2,15000000,2,Malad Mumbai,720
8781,Semi-Furnished,1,1,7000000,1,Malad Mumbai,720
8782,Unfurnished,1,2,6500000,1,Malad Mumbai,560
8783,Semi-Furnished,1,2,21500000,2,Malad Mumbai,948
8784,Furnished,1,3,17500000,3,Malad Mumbai,720
8785,Semi-Furnished,1,2,12000000,1,Malad Mumbai,405
8786,Furnished,1,3,23000000,3,Malad Mumbai,720
8787,Furnished,1,2,20500000,2,Malad Mumbai,705
8788,Unfurnished,1,1,7100000,1,Malad Mumbai,371
8789,Unfurnished,1,2,23000000,2,Malad Mumbai,675
8790,Furnished,1,3,31200000,3,Malad Mumbai,1032
8791,Furnished,1,3,26700000,3,Malad Mumbai,1086
8792,Unfurnished,1,2,17000000,2,Malad Mumbai,720
8794,Semi-Furnished,1,2,8500000,1,Malad Mumbai,400
8795,Semi-Furnished,2,4,28200000,3,Malad Mumbai,1280
8796,Semi-Furnished,1,2,12500000,1,Malad Mumbai,422
8797,Furnished,1,2,31600000,2,Malad Mumbai,738
8798,Unfurnished,1,2,8500000,1,Malad Mumbai,365
8799,Furnished,1,2,31500000,3,Malad Mumbai,1100
8800,Semi-Furnished,1,2,22000000,2,Malad Mumbai,750
8801,Unfurnished,1,1,6500000,1,Malad Mumbai,550
8802,Semi-Furnished,1,2,26500000,2,Malad Mumbai,800
8803,Unfurnished,1,3,24500000,3,Malad Mumbai,865
8804,Semi-Furnished,1,1,7600000,1,Malad Mumbai,450
8805,Furnished,1,3,17500000,2,Malad Mumbai,720
8806,Semi-Furnished,1,1,11200000,1,Malad Mumbai,452
8807,Unfurnished,1,3,28500000,3,Malad Mumbai,980
8808,Unfurnished,1,2,9500000,2,Malad Mumbai,590
8810,Unfurnished,1,2,19500000,2,Malad Mumbai,600
8811,Furnished,1,2,12500000,1,Malad Mumbai,340
8812,Unfurnished,1,2,8800000,1,Malad Mumbai,720
8814,Semi-Furnished,1,2,13100000,2,Malad Mumbai,750
8815,Unfurnished,1,1,2600000,1,Malad Mumbai,400
8816,Semi-Furnished,1,2,17500000,2,Malad Mumbai,720
8818,Furnished,1,2,19500000,1,Malad Mumbai,550
8820,Furnished,1,2,22000000,2,Malad Mumbai,741
8821,Furnished,1,1,9000000,1,Malad Mumbai,720
8822,Unfurnished,1,2,8500000,1,Malad Mumbai,550
8823,Unfurnished,1,3,35000000,3,Malad Mumbai,1430
8824,Furnished,1,2,13500000,3,Malad Mumbai,725
8825,Semi-Furnished,1,1,6700000,1,Malad Mumbai,310
8826,Furnished,1,2,20500000,3,Malad Mumbai,750
8827,Unfurnished,1,2,11400000,2,Malad Mumbai,623
8829,Unfurnished,1,1,10000000,1,Malad Mumbai,500
8830,Semi-Furnished,1,2,21500000,2,Malad Mumbai,720
8831,Semi-Furnished,1,2,23000000,2,Malad Mumbai,720
8832,Unfurnished,1,1,5500000,1,Malad Mumbai,330
8833,Unfurnished,1,2,17000000,2,Malad Mumbai,720
8834,Furnished,1,3,30000000,3,Malad Mumbai,1000
8835,Semi-Furnished,1,3,23000000,3,Malad Mumbai,1400
8836,Semi-Furnished,1,2,10000000,2,Malad Mumbai,600
8838,Unfurnished,1,1,5600000,1,Malad Mumbai,375
8839,Unfurnished,1,2,18500000,2,Malad Mumbai,739
8840,Semi-Furnished,1,2,18500000,2,Malad Mumbai,650
8841,Semi-Furnished,1,2,18200000,2,Malad Mumbai,650
8842,Furnished,1,2,19500000,2,Malad Mumbai,720
8843,Unfurnished,1,1,5100000,1,Malad Mumbai,720
8844,Unfurnished,1,2,17500000,2,Malad Mumbai,600
8845,Furnished,1,2,17500000,2,Malad Mumbai,720
8846,Semi-Furnished,1,1,7600000,1,Malad Mumbai,720
8847,Furnished,1,2,16200000,2,Malad Mumbai,625
8848,Furnished,1,3,45000000,3,Malad Mumbai,720
8850,Furnished,1,3,31200000,2,Malad Mumbai,810
8851,Semi-Furnished,1,2,8500000,1,Malad Mumbai,350
8852,Unfurnished,1,2,8900000,1,Malad Mumbai,431
8853,Unfurnished,1,3,32000000,3,Malad Mumbai,1105
8854,Furnished,1,2,15000000,2,Malad Mumbai,569
8855,Unfurnished,1,1,11000000,1,Malad Mumbai,720
8856,Semi-Furnished,1,2,30000000,2,Malad Mumbai,720
8857,Furnished,1,2,20000000,2,Malad Mumbai,690
8858,Semi-Furnished,1,2,25000000,3,Malad Mumbai,940
8860,Unfurnished,1,1,4700000,1,Malad Mumbai,720
8861,Furnished,1,2,17500000,2,Malad Mumbai,720
8862,Unfurnished,1,2,12000000,2,Malad Mumbai,650
8863,Furnished,1,2,15400000,2,Malad Mumbai,600
8864,Unfurnished,1,2,16200000,2,Malad Mumbai,750
8865,Unfurnished,1,2,18500000,2,Malad Mumbai,785
8866,Unfurnished,1,1,2700000,1,Malad Mumbai,720
8867,Semi-Furnished,1,1,10000000,1,Malad Mumbai,500
8868,Semi-Furnished,1,2,7500000,2,Malad Mumbai,720
8869,Furnished,1,2,40000000,2,Malad Mumbai,1500
8870,Unfurnished,1,3,25000000,3,Malad Mumbai,789
8873,Furnished,1,2,9500000,1,Malad Mumbai,419
8874,Furnished,1,2,16500000,2,Malad Mumbai,720
8876,Unfurnished,1,2,9900000,1,Malad Mumbai,510
8877,Unfurnished,1,2,18500000,2,Malad Mumbai,720
8878,Unfurnished,1,3,14200000,2,Malad Mumbai,620
8879,Furnished,1,3,30000000,3,Malad Mumbai,1000
8880,Furnished,1,1,12000000,2,Malad Mumbai,720
8882,Semi-Furnished,1,2,6500000,1,Malad Mumbai,540
8883,Furnished,2,2,10000000,1,Malad Mumbai,430
8884,Furnished,1,2,19000000,2,Malad Mumbai,600
8885,Unfurnished,1,2,19000000,2,Malad Mumbai,594
8886,Semi-Furnished,1,2,14000000,2,Malad Mumbai,710
8887,Furnished,1,3,31800000,3,Malad Mumbai,1250
8888,Furnished,1,2,18600000,2,Malad Mumbai,750
8889,Furnished,1,2,13300000,1,Malad Mumbai,400
8890,Unfurnished,1,2,11500000,1,Malad Mumbai,720
8891,Unfurnished,1,2,12500000,1,Malad Mumbai,720
8894,Unfurnished,1,2,12100000,1,Malad Mumbai,500
8896,Unfurnished,1,1,12500000,1,Malad Mumbai,720
8897,Semi-Furnished,1,2,5500000,2,Malad Mumbai,720
8899,Furnished,1,1,10000000,1,Malad Mumbai,720
8900,Unfurnished,1,2,13500000,1,Malad Mumbai,455
8901,Unfurnished,1,1,10000000,2,Malad Mumbai,720
8902,Furnished,1,2,22000000,2,Malad Mumbai,800
8903,Semi-Furnished,1,1,8500000,1,Malad Mumbai,720
8904,Furnished,1,1,9700000,1,Malad Mumbai,475
8905,Semi-Furnished,1,1,9000000,1,Malad Mumbai,365
8906,Semi-Furnished,1,1,7500000,1,Malad Mumbai,360
8907,Furnished,1,2,19000000,2,Malad Mumbai,635
8908,Unfurnished,1,1,7600000,1,Malad Mumbai,510
8909,Semi-Furnished,1,2,33000000,2,Malad Mumbai,710
8910,Semi-Furnished,1,2,19500000,2,Malad Mumbai,690
8911,Furnished,1,2,9600000,1,Malad Mumbai,720
8912,Semi-Furnished,1,1,5700000,1,Malad Mumbai,720
8913,Unfurnished,1,2,17500000,2,Malad Mumbai,650
8914,Unfurnished,1,1,16200000,1,Malad Mumbai,720
8916,Furnished,1,1,8100000,1,Malad Mumbai,720
8918,Semi-Furnished,1,2,11500000,1,Malad Mumbai,460
8919,Semi-Furnished,1,2,18000000,2,Malad Mumbai,729
8920,Semi-Furnished,1,1,10000000,1,Malad Mumbai,440
8922,Unfurnished,1,2,15500000,2,Malad Mumbai,562
8923,Furnished,1,2,10000000,1,Malad Mumbai,720
8924,Furnished,1,1,6400000,1,Malad Mumbai,306
8925,Semi-Furnished,1,1,10000000,1,Malad Mumbai,720
8926,Unfurnished,1,1,9600000,1,Malad Mumbai,720
8927,Semi-Furnished,1,2,15000000,2,Malad Mumbai,880
8928,Unfurnished,1,2,9100000,1,Malad Mumbai,501
8929,Semi-Furnished,1,2,7800000,2,Malad Mumbai,720
8930,Unfurnished,1,2,23000000,2,Malad Mumbai,1025
8931,Furnished,1,3,28500000,2,Malad Mumbai,860
8932,Unfurnished,1,2,14500000,2,Malad Mumbai,800
8933,Unfurnished,1,4,45000000,3,Malad Mumbai,720
8934,Semi-Furnished,1,1,6300000,1,Malad Mumbai,720
8935,Semi-Furnished,1,1,8500000,1,Malad Mumbai,350
8936,Unfurnished,1,2,15000000,2,Malad Mumbai,800
8937,Unfurnished,1,2,10500000,1,Malad Mumbai,445
8938,Semi-Furnished,1,1,11900000,1,Malad Mumbai,452
8939,Furnished,3,3,13500000,3,Malad Mumbai,700
8940,Furnished,1,2,11000000,1,Malad Mumbai,720
8941,Semi-Furnished,1,1,7500000,1,Malad Mumbai,390
8944,Semi-Furnished,1,2,18500000,2,Malad Mumbai,650
8945,Unfurnished,1,2,15000000,2,Malad Mumbai,690
8946,Unfurnished,1,2,12500000,2,Malad Mumbai,580
8947,Semi-Furnished,1,2,23500000,2,Malad Mumbai,865
8948,Furnished,1,2,12300000,2,Malad Mumbai,613
8949,Unfurnished,1,1,9800000,1,Malad Mumbai,460
8950,Semi-Furnished,1,1,10500000,1,Malad Mumbai,535
8951,Unfurnished,1,2,17000000,2,Malad Mumbai,729
8952,Furnished,1,3,25000000,3,Malad Mumbai,1050
8953,Unfurnished,1,1,11100000,1,Malad Mumbai,650
8954,Semi-Furnished,1,2,7300000,1,Malad Mumbai,400
8956,Unfurnished,1,2,19900000,2,Malad Mumbai,720
8957,Furnished,1,2,11000000,1,Malad Mumbai,426
8958,Furnished,1,2,13500000,2,Malad Mumbai,720
8959,Semi-Furnished,1,1,6000000,2,Malad Mumbai,425
8960,Furnished,1,2,18000000,2,Malad Mumbai,720
8961,Unfurnished,1,3,23000000,3,Malad Mumbai,833
8962,Semi-Furnished,1,2,18500000,2,Malad Mumbai,660
8964,Unfurnished,1,2,10000000,2,Malad Mumbai,590
8965,Furnished,1,3,21500000,2,Malad Mumbai,720
8966,Furnished,1,2,17500000,2,Malad Mumbai,700
8967,Unfurnished,1,1,8500000,2,Malad Mumbai,720
8968,Unfurnished,1,2,21100000,2,Malad Mumbai,720
8969,Unfurnished,1,2,7500000,1,Malad Mumbai,425
8970,Furnished,1,1,8000000,1,Malad Mumbai,720
8971,Furnished,1,1,7700000,1,Malad Mumbai,400
8972,Unfurnished,1,2,17500000,2,Malad Mumbai,670
8973,Semi-Furnished,1,3,20000000,2,Malad Mumbai,720
8974,Unfurnished,1,2,14000000,2,Malad Mumbai,637
8975,Unfurnished,1,2,15000000,2,Malad Mumbai,600
8976,Unfurnished,1,2,12000000,1,Malad Mumbai,459
8977,Semi-Furnished,1,2,11000000,2,Malad Mumbai,550
8979,Semi-Furnished,1,2,12500000,1,Malad Mumbai,500
8980,Unfurnished,1,1,7500000,1,Malad Mumbai,380
8981,Unfurnished,1,1,7200000,1,Malad Mumbai,330
8982,Furnished,1,2,18000000,2,Malad Mumbai,720
8983,Unfurnished,1,3,18500000,3,Malad Mumbai,870
8984,Semi-Furnished,1,2,12700000,1,Malad Mumbai,415
8985,Unfurnished,1,1,10500000,1,Malad Mumbai,353
8986,Unfurnished,1,2,10500000,1,Malad Mumbai,720
8987,Unfurnished,1,2,9000000,1,Malad Mumbai,720
8988,Semi-Furnished,1,2,10000000,1,Malad Mumbai,385
8989,Semi-Furnished,1,2,13000000,2,Malad Mumbai,720
8990,Unfurnished,1,2,9000000,1,Malad Mumbai,516
8991,Unfurnished,1,1,2900000,1,Malad Mumbai,720
8992,Unfurnished,1,1,12500000,1,Malad Mumbai,480
8993,Furnished,1,1,3500000,1,Malad Mumbai,720
8994,Unfurnished,1,1,9700000,1,Malad Mumbai,346
8995,Furnished,1,3,37500000,3,Malad Mumbai,1098
8996,Semi-Furnished,1,2,14000000,1,Malad Mumbai,720
8997,Semi-Furnished,1,2,13900000,2,Malad Mumbai,700
8998,Semi-Furnished,1,2,9800000,2,Malad Mumbai,590
8999,Unfurnished,1,2,8000000,1,Malad Mumbai,720
9000,Semi-Furnished,1,3,31000000,3,Malad Mumbai,1073
9002,Furnished,1,2,21000000,2,Malad Mumbai,720
9003,Semi-Furnished,1,2,14000000,2,Malad Mumbai,630
9004,Furnished,1,2,13000000,1,Malad Mumbai,720
9005,Semi-Furnished,1,2,9700000,1,Malad Mumbai,411
9006,Semi-Furnished,1,2,17000000,2,Malad Mumbai,680
9007,Semi-Furnished,1,1,9000000,1,Malad Mumbai,720
9009,Unfurnished,1,3,43500000,4,Malad Mumbai,1600
9010,Unfurnished,1,1,9500000,1,Malad Mumbai,435
9011,Unfurnished,2,3,17200000,3,Malad Mumbai,868
9012,Furnished,1,2,27000000,1,Malad Mumbai,590
9014,Semi-Furnished,1,1,7500000,1,Malad Mumbai,390
9015,Unfurnished,1,1,2200000,1,Malad Mumbai,720
9016,Furnished,1,2,20000000,2,Malad Mumbai,720
9019,Unfurnished,1,3,27000000,3,Malad Mumbai,1100
9020,Semi-Furnished,1,2,19500000,2,Malad Mumbai,650
9021,Unfurnished,1,2,18900000,2,Malad Mumbai,720
9022,Unfurnished,1,1,15500000,1,Malad Mumbai,535
9024,Furnished,1,2,16000000,2,Malad Mumbai,720
9025,Furnished,1,2,14000000,2,Malad Mumbai,690
9026,Furnished,1,2,15000000,3,Malad Mumbai,720
9027,Semi-Furnished,1,2,27500000,3,Malad Mumbai,1200
9028,Unfurnished,1,3,25000000,2,Malad Mumbai,720
9029,Furnished,1,2,27000000,3,Malad Mumbai,720
9030,Furnished,1,2,13000000,2,Malad Mumbai,720
9031,Unfurnished,1,2,10000000,1,Malad Mumbai,720
9032,Furnished,1,2,16500000,2,Malad Mumbai,650
9033,Semi-Furnished,1,3,31500000,3,Malad Mumbai,720
9034,Semi-Furnished,1,1,8400000,1,Malad Mumbai,720
9035,Semi-Furnished,1,1,10000000,1,Malad Mumbai,720
9037,Semi-Furnished,1,2,20000000,2,Malad Mumbai,890
9038,Furnished,1,2,8250000,1,Malad Mumbai,400
9039,Unfurnished,1,2,10000000,1,Malad Mumbai,448
9040,Semi-Furnished,1,2,8500000,1,Malad Mumbai,720
9042,Furnished,1,2,17000000,2,Malad Mumbai,720
9043,Semi-Furnished,1,2,9800000,2,Malad Mumbai,450
9044,Furnished,1,2,12500000,1,Malad Mumbai,650
9045,Unfurnished,2,3,55000000,3,Malad Mumbai,1373
9046,Furnished,1,2,28500000,3,Malad Mumbai,1035
9047,Unfurnished,1,2,17300000,2,Malad Mumbai,679
9049,Furnished,1,1,13000000,1,Malad Mumbai,720
9050,Semi-Furnished,1,2,17500000,2,Malad Mumbai,700
9051,Semi-Furnished,1,2,7500000,2,Malad Mumbai,720
9052,Furnished,1,1,9700000,1,Malad Mumbai,720
9053,Furnished,1,2,9500000,1,Malad Mumbai,490
9054,Unfurnished,1,2,13500000,2,Malad Mumbai,848
9055,Semi-Furnished,1,2,7550000,1,Malad Mumbai,400
9056,Unfurnished,1,2,22500000,2,Malad Mumbai,890
9057,Semi-Furnished,1,2,12400000,1,Malad Mumbai,720
9058,Unfurnished,1,2,13100000,1,Malad Mumbai,525
9059,Unfurnished,1,2,14200000,2,Malad Mumbai,720
9060,Semi-Furnished,1,3,20000000,3,Malad Mumbai,900
9061,Unfurnished,1,1,7300000,1,Malad Mumbai,720
9063,Furnished,1,1,8700000,1,Malad Mumbai,326
9064,Furnished,1,2,10500000,1,Malad Mumbai,720
9065,Furnished,2,2,7400000,2,Malad Mumbai,720
9066,Unfurnished,1,2,16000000,2,Malad Mumbai,720
9067,Furnished,1,2,10000000,1,Malad Mumbai,328
9068,Unfurnished,1,2,15500000,2,Malad Mumbai,720
9069,Unfurnished,1,1,8400000,1,Malad Mumbai,340
9070,Unfurnished,1,3,24000000,3,Malad Mumbai,869
9071,Semi-Furnished,1,2,12000000,2,Malad Mumbai,750
9072,Semi-Furnished,1,1,7000000,1,Malad Mumbai,310
9073,Unfurnished,1,1,5900000,1,Malad Mumbai,306
9074,Semi-Furnished,2,3,60500000,4,Malad Mumbai,1725
9075,Unfurnished,1,2,10000000,1,Malad Mumbai,430
9076,Furnished,1,2,17000000,2,Malad Mumbai,650
9077,Furnished,1,1,7400000,1,Malad Mumbai,450
9078,Unfurnished,1,2,16000000,2,Malad Mumbai,720
9079,Unfurnished,1,2,6500000,2,Malad Mumbai,650
9080,Unfurnished,1,1,5800000,1,Malad Mumbai,800
9081,Unfurnished,1,1,4300000,1,Malad Mumbai,320
9082,Unfurnished,1,2,8200000,1,Malad Mumbai,720
9083,Semi-Furnished,1,3,15000000,2,Malad Mumbai,720
9084,Semi-Furnished,1,2,16500000,2,Malad Mumbai,720
9085,Semi-Furnished,1,1,9200000,1,Malad Mumbai,720
9086,Furnished,1,2,14000000,2,Malad Mumbai,600
9087,Furnished,1,1,4500000,1,Malad Mumbai,720
9088,Furnished,1,2,16500000,2,Malad Mumbai,550
9089,Furnished,1,2,25000000,2,Malad Mumbai,1000
9090,Unfurnished,1,3,35000000,3,Malad Mumbai,720
9091,Semi-Furnished,1,2,15000000,2,Malad Mumbai,720
9093,Unfurnished,1,3,17000000,3,Malad Mumbai,989
9094,Unfurnished,1,2,17700000,2,Malad Mumbai,752
9095,Unfurnished,1,3,28500000,3,Malad Mumbai,945
9096,Semi-Furnished,2,3,32500000,3,Malad Mumbai,880
9097,Unfurnished,1,3,27500000,2,Malad Mumbai,800
9099,Unfurnished,1,2,18800000,2,Malad Mumbai,760
9100,Semi-Furnished,1,2,15200000,2,Malad Mumbai,734
9101,Unfurnished,1,2,21000000,2,Malad Mumbai,750
9102,Semi-Furnished,1,2,15000000,2,Malad Mumbai,635
9103,Unfurnished,1,2,25500000,2,Malad Mumbai,850
9104,Semi-Furnished,1,3,25200000,3,Malad Mumbai,1308
9105,Semi-Furnished,1,2,24000000,2,Malad Mumbai,948
9106,Unfurnished,1,2,16200000,2,Malad Mumbai,580
9107,Semi-Furnished,2,2,21500000,3,Malad Mumbai,838
9108,Unfurnished,1,2,10500000,2,Malad Mumbai,538
9109,Furnished,1,2,47000000,2,Malad Mumbai,831
9110,Unfurnished,1,2,19900000,2,Malad Mumbai,765
9111,Unfurnished,2,3,46500000,3,Malad Mumbai,1840
9112,Semi-Furnished,1,3,28000000,3,Malad Mumbai,1010
9113,Unfurnished,1,3,28000000,3,Malad Mumbai,1074
9114,Unfurnished,1,2,22000000,2,Malad Mumbai,750
9116,Furnished,1,1,8000000,1,Malad Mumbai,325
9117,Semi-Furnished,1,2,23500000,2,Malad Mumbai,830
9118,Semi-Furnished,2,4,29600000,3,Malad Mumbai,1300
9119,Unfurnished,1,2,9500000,1,Malad Mumbai,365
9120,Unfurnished,1,2,19500000,2,Malad Mumbai,750
9121,Semi-Furnished,1,2,30500000,2,Malad Mumbai,850
9122,Furnished,1,3,28400000,3,Malad Mumbai,1100
9123,Unfurnished,1,2,17500000,2,Malad Mumbai,635
9124,Unfurnished,1,3,25500000,2,Malad Mumbai,805
9125,Unfurnished,1,2,14200000,2,Malad Mumbai,716
9127,Semi-Furnished,1,2,11000000,1,Malad Mumbai,450
9128,Unfurnished,1,3,19600000,3,Malad Mumbai,838
9129,Unfurnished,1,1,6720000,1,Malad Mumbai,320
9130,Unfurnished,1,2,6800000,1,Malad Mumbai,384
9132,Unfurnished,1,2,13800000,2,Malad Mumbai,638
9133,Unfurnished,2,3,33300000,3,Malad Mumbai,1090
9134,Unfurnished,1,2,23600000,2,Malad Mumbai,720
9135,Unfurnished,1,2,13000000,2,Malad Mumbai,638
9136,Unfurnished,1,2,14200000,2,Malad Mumbai,638
9137,Unfurnished,1,3,27500000,3,Malad Mumbai,904
9138,Unfurnished,1,4,49900000,4,Malad Mumbai,1548
9139,Unfurnished,1,2,11500000,1,Malad Mumbai,485
9140,Unfurnished,1,2,16500000,2,Malad Mumbai,622
9141,Semi-Furnished,1,2,21000000,2,Malad Mumbai,890
9142,Unfurnished,1,3,19800000,3,Malad Mumbai,850
9143,Unfurnished,1,4,25200000,4,Malad Mumbai,1011
9144,Unfurnished,1,1,8800000,1,Malad Mumbai,398
9145,Unfurnished,1,2,20900000,2,Malad Mumbai,757
9146,Unfurnished,1,2,7600000,1,Malad Mumbai,455
9147,Unfurnished,1,2,14600000,2,Malad Mumbai,640
9148,Unfurnished,1,2,21500000,2,Malad Mumbai,729
9149,Furnished,1,2,9500000,1,Malad Mumbai,365
9150,Furnished,1,3,33000000,3,Malad Mumbai,990
9151,Unfurnished,1,3,20200000,3,Malad Mumbai,838
9152,Unfurnished,1,3,27000000,2,Malad Mumbai,807
9153,Unfurnished,1,2,7070000,1,Malad Mumbai,323
9154,Unfurnished,1,2,13200000,2,Malad Mumbai,636
9155,Unfurnished,1,3,32500000,3,Malad Mumbai,900
9156,Unfurnished,1,2,12000000,1,Malad Mumbai,430
9157,Semi-Furnished,1,3,20000000,2,Malad Mumbai,850
9158,Semi-Furnished,2,2,21800000,2,Malad Mumbai,730
9160,Semi-Furnished,1,3,14400000,2,Malad Mumbai,680
9161,Unfurnished,2,2,29000000,2,Malad Mumbai,816
9162,Unfurnished,1,2,18900000,2,Malad Mumbai,729
9163,Unfurnished,2,3,32900000,3,Malad Mumbai,1248
9164,Unfurnished,1,3,17500000,3,Malad Mumbai,678
9165,Unfurnished,1,3,20200000,3,Malad Mumbai,838
9166,Furnished,1,2,7500000,1,Malad Mumbai,390
9167,Unfurnished,1,2,15000000,2,Malad Mumbai,540
9168,Unfurnished,1,2,17700000,2,Malad Mumbai,660
9169,Unfurnished,2,2,19900000,2,Malad Mumbai,765
9170,Unfurnished,1,2,14800000,2,Malad Mumbai,630
9171,Unfurnished,1,3,30000000,3,Malad Mumbai,1000
9172,Unfurnished,1,3,27500000,2,Malad Mumbai,800
9173,Semi-Furnished,2,4,46000000,3,Malad Mumbai,1833
9174,Unfurnished,1,2,19900000,2,Malad Mumbai,685
9175,Unfurnished,1,2,15600000,3,Malad Mumbai,789
9176,Unfurnished,1,2,21500000,2,Malad Mumbai,759
9177,Semi-Furnished,1,2,19500000,2,Malad Mumbai,711
9178,Semi-Furnished,1,2,22000000,2,Malad Mumbai,750
